regionId,provinceName,neighborhoodId,neighborhoodName,رقم الصفقة,رقم المخطط,رقم البلوك,رقم القطعة,قيمة الصفقة (﷼),سعر المتر (﷼),تاريخ الصفقة,نوع الأرض,نوع الاستخدام,المساحة الإجمالية,المصدر,sellingType,landUseGroup,propertyType,centroidX,centroidY,polygonData,geometry
2,جدة,21001214,الفيحاء,33898013,480 ج / س / المعدل,---,4,820000.0,3808.0,2025-12-17T00:00:00,شقة,شقق,215.35,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33905059,480 ج / س / المعدل,---,4,440000.0,3947.0,2025-12-17T00:00:00,شقة,شقق,111.47,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33866716,480 ج / س / المعدل,---,3,965000.0,4397.0,2025-12-16T00:00:00,شقة,شقق,219.47,MOJ,فردي,سكني,شقة,39.22759961639547,21.509327860998933,"{""type"":""Polygon"",""coordinates"":[[[39.227897,21.509688],[39.227814,21.508888],[39.227808,21.508861],[39.227796,21.508836],[39.227778,21.508814],[39.227755,21.508796],[39.227729,21.508784],[39.227701,21.508777],[39.227671,21.508775],[39.227643,21.50878],[39.227298,21.508809],[39.227403,21.509893],[39.227768,21.509862],[39.227795,21.509849],[39.22782,21.509834],[39.227842,21.509815],[39.22786,21.509793],[39.227875,21.509769],[39.227887,21.509743],[39.227894,21.509716],[39.227897,21.509688]]]}",
2,جدة,21001214,الفيحاء,33856942,480 ج / س / المعدل,---,1,400000.0,2038.0,2025-12-15T00:00:00,شقة,شقق,196.29,MOJ,فردي,سكني,شقة,39.226635972676945,21.50940225552087,"{""type"":""Polygon"",""coordinates"":[[[39.226924,21.509933],[39.226817,21.50885],[39.22645,21.508881],[39.226432,21.508888],[39.226414,21.508897],[39.226398,21.508907],[39.226384,21.50892],[39.226371,21.508934],[39.226361,21.50895],[39.226352,21.508967],[39.226346,21.508984],[39.226425,21.509773],[39.226439,21.509805],[39.226458,21.509835],[39.226479,21.509862],[39.226504,21.509887],[39.226532,21.50991],[39.226562,21.509929],[39.226595,21.509945],[39.226629,21.509958],[39.226924,21.509933]]]}",
2,جدة,21001214,الفيحاء,33790577,480 ج / س / المعدل,---,2,880000.0,4336.0,2025-12-14T00:00:00,شقة,شقق,202.95,MOJ,فردي,سكني,شقة,39.22711049214649,21.509370856044583,"{""type"":""Polygon"",""coordinates"":[[[39.227403,21.509893],[39.227298,21.508809],[39.226817,21.50885],[39.226924,21.509933],[39.227403,21.509893]]]}",
2,جدة,21001214,الفيحاء,33709720,480 ج / س / المعدل,---,3,915000.0,4552.0,2025-12-10T00:00:00,شقة,شقق,201.01,MOJ,فردي,سكني,شقة,39.22759961639547,21.509327860998933,"{""type"":""Polygon"",""coordinates"":[[[39.227897,21.509688],[39.227814,21.508888],[39.227808,21.508861],[39.227796,21.508836],[39.227778,21.508814],[39.227755,21.508796],[39.227729,21.508784],[39.227701,21.508777],[39.227671,21.508775],[39.227643,21.50878],[39.227298,21.508809],[39.227403,21.509893],[39.227768,21.509862],[39.227795,21.509849],[39.22782,21.509834],[39.227842,21.509815],[39.22786,21.509793],[39.227875,21.509769],[39.227887,21.509743],[39.227894,21.509716],[39.227897,21.509688]]]}",
2,جدة,21001214,الفيحاء,33733009,480 ج / س / المعدل,---,2,780000.0,3800.0,2025-12-09T00:00:00,شقة,شقق,205.24,MOJ,فردي,سكني,شقة,39.22711049214649,21.509370856044583,"{""type"":""Polygon"",""coordinates"":[[[39.227403,21.509893],[39.227298,21.508809],[39.226817,21.50885],[39.226924,21.509933],[39.227403,21.509893]]]}",
2,جدة,21001214,الفيحاء,33719402,444 / ج / س / المعدل 2,---,2,38577799.0,5808.0,2025-12-08T00:00:00,قطعة أرض,أرض سكني,6642.0,MOJ,فردي,سكني,قطعة أرض,39.20397756615799,21.509848400106296,"{""type"":""Polygon"",""coordinates"":[[[39.204604,21.509798],[39.204535,21.509571],[39.204422,21.509338],[39.20438,21.509332],[39.204072,21.509531],[39.203775,21.509717],[39.203348,21.509957],[39.203328,21.510005],[39.203412,21.510253],[39.20342,21.510357],[39.203809,21.510181],[39.204604,21.509798]]]}",
2,جدة,21001214,الفيحاء,33719711,444 / ج / س / المعدل 2,---,1,100000000.0,12932.0,2025-12-08T00:00:00,قطعة أرض,فلل,7733.0,MOJ,فردي,سكني,قطعة أرض,39.204042770997724,21.510349443907963,"{""type"":""Polygon"",""coordinates"":[[[39.204685,21.510057],[39.204604,21.509798],[39.203809,21.510181],[39.20342,21.510357],[39.203422,21.510719],[39.203465,21.510759],[39.20363,21.510761],[39.203845,21.510756],[39.203917,21.510744],[39.204024,21.510709],[39.204189,21.510639],[39.204263,21.5106],[39.204375,21.510504],[39.204474,21.510407],[39.20454,21.510291],[39.204685,21.510057]]]}",
2,جدة,21001214,الفيحاء,33721941,444 / ج / س / المعدل 2,---,13,2100000.0,7470.0,2025-12-08T00:00:00,شقة,شقق,281.12,MOJ,فردي,سكني,شقة,39.2049751967239,21.50895175840097,"{""type"":""Polygon"",""coordinates"":[[[39.205478,21.508688],[39.204908,21.508385],[39.204544,21.509013],[39.20475,21.509397],[39.204814,21.509551],[39.204969,21.509564],[39.205294,21.508999],[39.205442,21.508747],[39.205478,21.508688]]]}",
2,جدة,21001214,الفيحاء,33569627,480 ج / س / المعدل,---,3,524000.0,3863.0,2025-11-30T00:00:00,شقة,شقق,135.63,MOJ,فردي,سكني,شقة,39.22759961639547,21.509327860998933,"{""type"":""Polygon"",""coordinates"":[[[39.227897,21.509688],[39.227814,21.508888],[39.227808,21.508861],[39.227796,21.508836],[39.227778,21.508814],[39.227755,21.508796],[39.227729,21.508784],[39.227701,21.508777],[39.227671,21.508775],[39.227643,21.50878],[39.227298,21.508809],[39.227403,21.509893],[39.227768,21.509862],[39.227795,21.509849],[39.22782,21.509834],[39.227842,21.509815],[39.22786,21.509793],[39.227875,21.509769],[39.227887,21.509743],[39.227894,21.509716],[39.227897,21.509688]]]}",
2,جدة,21001214,الفيحاء,33562100,480 ج / س / المعدل,---,1,600000.0,4112.0,2025-11-30T00:00:00,شقة,شقق,145.9,MOJ,فردي,سكني,شقة,39.226635972676945,21.50940225552087,"{""type"":""Polygon"",""coordinates"":[[[39.226924,21.509933],[39.226817,21.50885],[39.22645,21.508881],[39.226432,21.508888],[39.226414,21.508897],[39.226398,21.508907],[39.226384,21.50892],[39.226371,21.508934],[39.226361,21.50895],[39.226352,21.508967],[39.226346,21.508984],[39.226425,21.509773],[39.226439,21.509805],[39.226458,21.509835],[39.226479,21.509862],[39.226504,21.509887],[39.226532,21.50991],[39.226562,21.509929],[39.226595,21.509945],[39.226629,21.509958],[39.226924,21.509933]]]}",
2,جدة,21001214,الفيحاء,33562455,480 ج / س / المعدل,---,1,1170000.0,4383.0,2025-11-30T00:00:00,شقة,شقق,266.93,MOJ,فردي,سكني,شقة,39.226635972676945,21.50940225552087,"{""type"":""Polygon"",""coordinates"":[[[39.226924,21.509933],[39.226817,21.50885],[39.22645,21.508881],[39.226432,21.508888],[39.226414,21.508897],[39.226398,21.508907],[39.226384,21.50892],[39.226371,21.508934],[39.226361,21.50895],[39.226352,21.508967],[39.226346,21.508984],[39.226425,21.509773],[39.226439,21.509805],[39.226458,21.509835],[39.226479,21.509862],[39.226504,21.509887],[39.226532,21.50991],[39.226562,21.509929],[39.226595,21.509945],[39.226629,21.509958],[39.226924,21.509933]]]}",
2,جدة,21001214,الفيحاء,33528522,480 ج / س / المعدل,---,89,24334814.0,6200.0,2025-11-27T00:00:00,قطعة أرض,أرض تجاري سكني,3924.97,MOJ,فردي,سكني,قطعة أرض,39.230811110884176,21.505593091557767,"{""type"":""Polygon"",""coordinates"":[[[39.231163,21.505394],[39.231134,21.505344],[39.230693,21.505197],[39.230448,21.505834],[39.230824,21.50596],[39.230849,21.50596],[39.230874,21.505956],[39.230898,21.505949],[39.230921,21.505938],[39.230941,21.505924],[39.230959,21.505907],[39.230974,21.505888],[39.230986,21.505867],[39.231163,21.505394]]]}",
2,جدة,21001214,الفيحاء,33489497,480 ج / س / المعدل,---,2,500000.0,2806.0,2025-11-26T00:00:00,شقة,شقق,178.21,MOJ,فردي,سكني,شقة,39.22711049214649,21.509370856044583,"{""type"":""Polygon"",""coordinates"":[[[39.227403,21.509893],[39.227298,21.508809],[39.226817,21.50885],[39.226924,21.509933],[39.227403,21.509893]]]}",
2,جدة,21001214,الفيحاء,33431170,480 ج / س / المعدل,---,3,495000.0,3654.0,2025-11-23T00:00:00,شقة,شقق,135.47,MOJ,فردي,سكني,شقة,39.22759961639547,21.509327860998933,"{""type"":""Polygon"",""coordinates"":[[[39.227897,21.509688],[39.227814,21.508888],[39.227808,21.508861],[39.227796,21.508836],[39.227778,21.508814],[39.227755,21.508796],[39.227729,21.508784],[39.227701,21.508777],[39.227671,21.508775],[39.227643,21.50878],[39.227298,21.508809],[39.227403,21.509893],[39.227768,21.509862],[39.227795,21.509849],[39.22782,21.509834],[39.227842,21.509815],[39.22786,21.509793],[39.227875,21.509769],[39.227887,21.509743],[39.227894,21.509716],[39.227897,21.509688]]]}",
2,جدة,21001214,الفيحاء,33390861,480 ج / س / المعدل,---,2,520000.0,3860.0,2025-11-20T00:00:00,شقة,شقق,134.72,MOJ,فردي,سكني,شقة,39.22711049214649,21.509370856044583,"{""type"":""Polygon"",""coordinates"":[[[39.227403,21.509893],[39.227298,21.508809],[39.226817,21.50885],[39.226924,21.509933],[39.227403,21.509893]]]}",
2,جدة,21001214,الفيحاء,33298200,407 / ب,---,5,420000.0,3724.0,2025-11-16T00:00:00,شقة,شقق,112.77,MOJ,فردي,سكني,شقة,39.212833251203705,21.499022663442172,"{""type"":""Polygon"",""coordinates"":[[[39.213073,21.499094],[39.212962,21.498791],[39.212961,21.498791],[39.212723,21.498869],[39.21271,21.498887],[39.212588,21.499252],[39.212677,21.499232],[39.212754,21.499201],[39.212993,21.499121],[39.213073,21.499094]]]}",
2,جدة,21001214,الفيحاء,33143596,444 / ج / س / المعدل 2,---,13,3367869.0,9515.0,2025-11-16T00:00:00,شقة,شقق,353.95,MOJ,فردي,سكني,شقة,39.2049751967239,21.50895175840097,"{""type"":""Polygon"",""coordinates"":[[[39.205478,21.508688],[39.204908,21.508385],[39.204544,21.509013],[39.20475,21.509397],[39.204814,21.509551],[39.204969,21.509564],[39.205294,21.508999],[39.205442,21.508747],[39.205478,21.508688]]]}",
2,جدة,21001214,الفيحاء,33299194,444 / ج / س / المعدل 2,---,13,2994050.0,8459.0,2025-11-16T00:00:00,شقة,شقق,353.95,MOJ,فردي,سكني,شقة,39.2049751967239,21.50895175840097,"{""type"":""Polygon"",""coordinates"":[[[39.205478,21.508688],[39.204908,21.508385],[39.204544,21.509013],[39.20475,21.509397],[39.204814,21.509551],[39.204969,21.509564],[39.205294,21.508999],[39.205442,21.508747],[39.205478,21.508688]]]}",
2,جدة,21001214,الفيحاء,33269650,444 / ج / س / المعدل 2,---,11,3061069.0,8459.0,2025-11-14T00:00:00,شقة,شقق,361.89,MOJ,فردي,سكني,شقة,39.19982026745813,21.50994153679836,"{""type"":""Polygon"",""coordinates"":[[[39.20019,21.509421],[39.199979,21.509306],[39.199586,21.509995],[39.199424,21.510281],[39.199887,21.510508],[39.199913,21.51023],[39.199974,21.509947],[39.200048,21.509736],[39.200103,21.509568],[39.20019,21.509421]]]}",
2,جدة,21001214,الفيحاء,33269717,444 / ج / س / المعدل 2,---,14,2581550.0,8242.0,2025-11-14T00:00:00,شقة,شقق,313.21,MOJ,فردي,سكني,شقة,39.20544578104037,21.5081039889211,"{""type"":""Polygon"",""coordinates"":[[[39.205967,21.507858],[39.205955,21.507825],[39.205928,21.507787],[39.205441,21.507533],[39.205401,21.507548],[39.20501,21.508199],[39.204908,21.508385],[39.205478,21.508688],[39.205967,21.507858]]]}",
2,جدة,21001214,الفيحاء,33269688,444 / ج / س / المعدل 2,---,12,2663331.0,8252.0,2025-11-14T00:00:00,شقة,شقق,322.76,MOJ,فردي,سكني,شقة,39.19943188571387,21.510949098036452,"{""type"":""Polygon"",""coordinates"":[[[39.199965,21.511157],[39.199947,21.51108],[39.199897,21.510756],[39.199887,21.510508],[39.199424,21.510281],[39.198708,21.511543],[39.198832,21.511515],[39.19889,21.511504],[39.199501,21.511333],[39.199934,21.511204],[39.199965,21.511157]]]}",
2,جدة,21001214,الفيحاء,33246105,444 / ج / س / المعدل 2,---,14,3180759.0,10155.0,2025-11-13T00:00:00,شقة,شقق,313.21,MOJ,فردي,سكني,شقة,39.20544578104037,21.5081039889211,"{""type"":""Polygon"",""coordinates"":[[[39.205967,21.507858],[39.205955,21.507825],[39.205928,21.507787],[39.205441,21.507533],[39.205401,21.507548],[39.20501,21.508199],[39.204908,21.508385],[39.205478,21.508688],[39.205967,21.507858]]]}",
2,جدة,21001214,الفيحاء,33252539,407 / ب,---,1245,4200000.0,5600.0,2025-11-13T00:00:00,قطعة أرض,أرض سكني,750.0,MOJ,فردي,سكني,قطعة أرض,39.22169830873076,21.48945874892031,"{""type"":""Polygon"",""coordinates"":[[[39.221883,21.489461],[39.221837,21.489409],[39.221722,21.489287],[39.221514,21.489459],[39.221564,21.489513],[39.221671,21.48963],[39.221883,21.489461]]]}",
2,جدة,21001214,الفيحاء,33253331,480 ج / س / المعدل,---,78,14691820.0,6500.0,2025-11-13T00:00:00,قطعة أرض,أرض سكني,2260.28,MOJ,فردي,سكني,قطعة أرض,39.229838269362375,21.504410747656877,"{""type"":""Polygon"",""coordinates"":[[[39.230104,21.50419],[39.229788,21.504083],[39.229573,21.504633],[39.229888,21.504738],[39.230104,21.50419]]]}",
2,جدة,21001214,الفيحاء,33247112,480 ج / س / المعدل,---,2,750000.0,3799.0,2025-11-13T00:00:00,شقة,شقق,197.44,MOJ,فردي,سكني,شقة,39.22711049214649,21.509370856044583,"{""type"":""Polygon"",""coordinates"":[[[39.227403,21.509893],[39.227298,21.508809],[39.226817,21.50885],[39.226924,21.509933],[39.227403,21.509893]]]}",
2,جدة,21001214,الفيحاء,33233223,480 ج / س / المعدل,---,2,790000.0,3919.0,2025-11-12T00:00:00,شقة,شقق,201.6,MOJ,فردي,سكني,شقة,39.22711049214649,21.509370856044583,"{""type"":""Polygon"",""coordinates"":[[[39.227403,21.509893],[39.227298,21.508809],[39.226817,21.50885],[39.226924,21.509933],[39.227403,21.509893]]]}",
2,جدة,21001214,الفيحاء,33143857,444 / ج / س / المعدل 2,---,12,3278769.0,10159.0,2025-11-11T00:00:00,شقة,شقق,322.76,MOJ,فردي,سكني,شقة,39.19943188571387,21.510949098036452,"{""type"":""Polygon"",""coordinates"":[[[39.199965,21.511157],[39.199947,21.51108],[39.199897,21.510756],[39.199887,21.510508],[39.199424,21.510281],[39.198708,21.511543],[39.198832,21.511515],[39.19889,21.511504],[39.199501,21.511333],[39.199934,21.511204],[39.199965,21.511157]]]}",
2,جدة,21001214,الفيحاء,33203233,480 ج / س / المعدل,---,81,12563180.0,5558.0,2025-11-11T00:00:00,قطعة أرض,أرض سكني,2260.53,MOJ,فردي,سكني,قطعة أرض,39.23079518079468,21.504729684205188,"{""type"":""Polygon"",""coordinates"":[[[39.231061,21.504505],[39.230747,21.504402],[39.230527,21.504951],[39.230847,21.505057],[39.231061,21.504505]]]}",
2,جدة,21001214,الفيحاء,33143678,444 / ج / س / المعدل 2,---,11,3443109.0,9514.0,2025-11-10T00:00:00,شقة,شقق,361.89,MOJ,فردي,سكني,شقة,39.19982026745813,21.50994153679836,"{""type"":""Polygon"",""coordinates"":[[[39.20019,21.509421],[39.199979,21.509306],[39.199586,21.509995],[39.199424,21.510281],[39.199887,21.510508],[39.199913,21.51023],[39.199974,21.509947],[39.200048,21.509736],[39.200103,21.509568],[39.20019,21.509421]]]}",
2,جدة,21001214,الفيحاء,33179407,480 ج / س / المعدل,---,3,1250000.0,3495.0,2025-11-10T00:00:00,شقة,شقق,357.7,MOJ,فردي,سكني,شقة,39.22759961639547,21.509327860998933,"{""type"":""Polygon"",""coordinates"":[[[39.227897,21.509688],[39.227814,21.508888],[39.227808,21.508861],[39.227796,21.508836],[39.227778,21.508814],[39.227755,21.508796],[39.227729,21.508784],[39.227701,21.508777],[39.227671,21.508775],[39.227643,21.50878],[39.227298,21.508809],[39.227403,21.509893],[39.227768,21.509862],[39.227795,21.509849],[39.22782,21.509834],[39.227842,21.509815],[39.22786,21.509793],[39.227875,21.509769],[39.227887,21.509743],[39.227894,21.509716],[39.227897,21.509688]]]}",
2,جدة,21001214,الفيحاء,33143345,480 ج / س / المعدل,---,4,350000.0,3351.0,2025-11-09T00:00:00,شقة,شقق,104.46,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33112974,480 ج / س / المعدل,---,213,5557370.0,6200.0,2025-11-06T00:00:00,قطعة أرض,أرض سكني,896.35,MOJ,فردي,سكني,قطعة أرض,39.23552195445097,21.500333040064458,"{""type"":""Polygon"",""coordinates"":[[[39.23568,21.500447],[39.235654,21.500194],[39.235364,21.50022],[39.235389,21.500471],[39.23568,21.500447]]]}",
2,جدة,21001214,الفيحاء,33111126,480 ج / س / المعدل,---,1,690000.0,3712.0,2025-11-06T00:00:00,شقة,شقق,185.87,MOJ,فردي,سكني,شقة,39.226635972676945,21.50940225552087,"{""type"":""Polygon"",""coordinates"":[[[39.226924,21.509933],[39.226817,21.50885],[39.22645,21.508881],[39.226432,21.508888],[39.226414,21.508897],[39.226398,21.508907],[39.226384,21.50892],[39.226371,21.508934],[39.226361,21.50895],[39.226352,21.508967],[39.226346,21.508984],[39.226425,21.509773],[39.226439,21.509805],[39.226458,21.509835],[39.226479,21.509862],[39.226504,21.509887],[39.226532,21.50991],[39.226562,21.509929],[39.226595,21.509945],[39.226629,21.509958],[39.226924,21.509933]]]}",
2,جدة,21001214,الفيحاء,33061715,480 ج / س / المعدل,---,2,500000.0,2526.0,2025-11-05T00:00:00,شقة,شقق,197.94,MOJ,فردي,سكني,شقة,39.22711049214649,21.509370856044583,"{""type"":""Polygon"",""coordinates"":[[[39.227403,21.509893],[39.227298,21.508809],[39.226817,21.50885],[39.226924,21.509933],[39.227403,21.509893]]]}",
2,جدة,21001214,الفيحاء,33073053,480 ج / س / المعدل,---,327,11664450.0,7000.0,2025-11-04T00:00:00,قطعة أرض,أرض سكني,1666.35,MOJ,فردي,سكني,قطعة أرض,39.239006745920264,21.50395349414743,"{""type"":""Polygon"",""coordinates"":[[[39.239242,21.504108],[39.239236,21.503792],[39.238771,21.5038],[39.238777,21.504114],[39.239242,21.504108]]]}",
2,جدة,21001214,الفيحاء,33055062,480 ج / س / المعدل,---,4,673000.0,3557.0,2025-11-04T00:00:00,شقة,شقق,189.22,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33061650,480 ج / س / المعدل,---,4,520000.0,3834.0,2025-11-04T00:00:00,شقة,شقق,135.63,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33031388,480 ج / س / المعدل,---,4,515000.0,3797.0,2025-11-03T00:00:00,شقة,شقق,135.63,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33041536,480 ج / س / المعدل,---,4,660000.0,3821.0,2025-11-03T00:00:00,شقة,شقق,172.73,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33042991,480 ج / س / المعدل,---,1,530000.0,3934.0,2025-11-03T00:00:00,شقة,شقق,134.72,MOJ,فردي,سكني,شقة,39.226635972676945,21.50940225552087,"{""type"":""Polygon"",""coordinates"":[[[39.226924,21.509933],[39.226817,21.50885],[39.22645,21.508881],[39.226432,21.508888],[39.226414,21.508897],[39.226398,21.508907],[39.226384,21.50892],[39.226371,21.508934],[39.226361,21.50895],[39.226352,21.508967],[39.226346,21.508984],[39.226425,21.509773],[39.226439,21.509805],[39.226458,21.509835],[39.226479,21.509862],[39.226504,21.509887],[39.226532,21.50991],[39.226562,21.509929],[39.226595,21.509945],[39.226629,21.509958],[39.226924,21.509933]]]}",
2,جدة,21001214,الفيحاء,33022345,480 ج / س / المعدل,---,3,530000.0,3908.0,2025-11-02T00:00:00,شقة,شقق,135.63,MOJ,فردي,سكني,شقة,39.22759961639547,21.509327860998933,"{""type"":""Polygon"",""coordinates"":[[[39.227897,21.509688],[39.227814,21.508888],[39.227808,21.508861],[39.227796,21.508836],[39.227778,21.508814],[39.227755,21.508796],[39.227729,21.508784],[39.227701,21.508777],[39.227671,21.508775],[39.227643,21.50878],[39.227298,21.508809],[39.227403,21.509893],[39.227768,21.509862],[39.227795,21.509849],[39.22782,21.509834],[39.227842,21.509815],[39.22786,21.509793],[39.227875,21.509769],[39.227887,21.509743],[39.227894,21.509716],[39.227897,21.509688]]]}",
2,جدة,21001214,الفيحاء,33021578,480 ج / س / المعدل,---,1,615000.0,3812.0,2025-11-02T00:00:00,شقة,شقق,161.32,MOJ,فردي,سكني,شقة,39.226635972676945,21.50940225552087,"{""type"":""Polygon"",""coordinates"":[[[39.226924,21.509933],[39.226817,21.50885],[39.22645,21.508881],[39.226432,21.508888],[39.226414,21.508897],[39.226398,21.508907],[39.226384,21.50892],[39.226371,21.508934],[39.226361,21.50895],[39.226352,21.508967],[39.226346,21.508984],[39.226425,21.509773],[39.226439,21.509805],[39.226458,21.509835],[39.226479,21.509862],[39.226504,21.509887],[39.226532,21.50991],[39.226562,21.509929],[39.226595,21.509945],[39.226629,21.509958],[39.226924,21.509933]]]}",
2,جدة,21001214,الفيحاء,33003501,480 ج / س / المعدل,---,4,750000.0,3359.0,2025-11-01T00:00:00,شقة,شقق,223.3,MOJ,فردي,سكني,شقة,39.228401914510606,21.50925591507415,"{""type"":""Polygon"",""coordinates"":[[[39.228721,21.509776],[39.228611,21.508692],[39.228221,21.508728],[39.228196,21.508732],[39.228172,21.50874],[39.22815,21.508751],[39.22813,21.508766],[39.228113,21.508785],[39.2281,21.508805],[39.228091,21.508828],[39.228086,21.508851],[39.228168,21.509665],[39.228176,21.50969],[39.228187,21.509714],[39.228202,21.509737],[39.22822,21.509757],[39.228241,21.509775],[39.228264,21.509791],[39.228289,21.509803],[39.228315,21.509812],[39.228721,21.509776]]]}",
2,جدة,21001214,الفيحاء,33003582,480 ج / س / المعدل,---,3,600000.0,3031.0,2025-11-01T00:00:00,شقة,شقق,197.94,MOJ,فردي,سكني,شقة,39.22759961639547,21.509327860998933,"{""type"":""Polygon"",""coordinates"":[[[39.227897,21.509688],[39.227814,21.508888],[39.227808,21.508861],[39.227796,21.508836],[39.227778,21.508814],[39.227755,21.508796],[39.227729,21.508784],[39.227701,21.508777],[39.227671,21.508775],[39.227643,21.50878],[39.227298,21.508809],[39.227403,21.509893],[39.227768,21.509862],[39.227795,21.509849],[39.22782,21.509834],[39.227842,21.509815],[39.22786,21.509793],[39.227875,21.509769],[39.227887,21.509743],[39.227894,21.509716],[39.227897,21.509688]]]}",
2,جدة,21001214,الفيحاء,33003411,480 ج / س / المعدل,---,1,650000.0,2911.0,2025-11-01T00:00:00,شقة,شقق,223.3,MOJ,فردي,سكني,شقة,39.226635972676945,21.50940225552087,"{""type"":""Polygon"",""coordinates"":[[[39.226924,21.509933],[39.226817,21.50885],[39.22645,21.508881],[39.226432,21.508888],[39.226414,21.508897],[39.226398,21.508907],[39.226384,21.50892],[39.226371,21.508934],[39.226361,21.50895],[39.226352,21.508967],[39.226346,21.508984],[39.226425,21.509773],[39.226439,21.509805],[39.226458,21.509835],[39.226479,21.509862],[39.226504,21.509887],[39.226532,21.50991],[39.226562,21.509929],[39.226595,21.509945],[39.226629,21.509958],[39.226924,21.509933]]]}",
