region_id,region_name,region_centroid_x,region_centroid_y,boundary_sw_x,boundary_sw_y,boundary_ne_x,boundary_ne_y,region_image,province_id,province_name,province_centroid_x,province_centroid_y
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131001,ينبع,38.05797682625832,24.079794141492023
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131002,العلا,37.94356087702908,26.5861347459765
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131005,خيبر,39.290025992756604,25.659775349708003
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131006,الحناكية,40.51657831063046,24.8642071449309
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131003,المهد,40.889122019456664,23.49353891879711
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131008,العيص,38.131109968316636,25.06525120683267
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131004,بدر,38.779041415508075,23.787342410568133
13,المدينة المنورة,39.609449138409516,24.4802585936543,37.084,22.51971,42.1566,27.46665,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_al_madenieh.png,131000,المدينة المنورة,39.609449138409516,24.4802585936543
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51002,حفر الباطن,45.97727327000438,28.420220242112197
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51009,النعيرية,48.4829118711081,27.477683589204393
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51000,الدمام,50.10442741114076,26.429026459390794
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51004,القطيف,49.99630637603599,26.565806082113713
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51006,الخفجي,48.48192522796914,28.463416934809995
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51007,راس تنورة,50.060378872778955,26.705245012675014
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51001,الاحساء,49.59577107516184,25.383500231099365
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51008,بقيق,49.4284287303845,25.938832776755888
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51011,العديد,50.75181025047487,24.749502958660766
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51003,الجبيل,49.65606510275657,26.982316570147656
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51005,الخبر,50.211115516864645,26.30970252185347
5,الشرقية,50.0826958589995,26.3891891271042,44.670664,19.000517,55.666667,29.141386,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_eastern.png,51010,قرية العليا,47.69984164367187,27.562538732841663
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21006,الجموم,39.26189264188951,21.53022290317747
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21010,رنية,42.852642292507795,21.223368906820063
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21005,رابغ,39.05236175347281,22.777604071985326
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21004,الليث,40.27025241468968,20.1411886486247
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21011,تربة,41.596702748629845,21.192246328487087
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21009,الخرمة,42.02270023593635,21.91973368982235
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21015,العرضيات,41.833888013401214,19.44621834918492
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21014,ميسان,41.04610880762626,20.598715729130458
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21008,الكامل,39.79048612455639,22.259311778939438
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21007,خليص,39.28891822888672,22.187204718011646
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21016,اضم,40.8573604331748,20.405927014059944
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21012,بحرة,39.1724994666939,21.307587867592186
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21013,المويه,41.76826356431981,22.439923604335213
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21003,القنفذة,41.07147201876349,19.148772315311973
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21000,مكة المكرمة,39.85532681763745,21.416090070987288
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21001,جدة,39.183720837472364,21.571800029722173
2,مكة المكرمة,39.85532681763745,21.416090070987288,38.61693,18.564691,43.83016,23.6952,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_makkah.png,21002,الطائف,40.42346015605826,21.296458731062103
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41001,عنيزة,43.971238464222424,26.097600227672075
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41009,رياض الخبراء,43.57888091087288,26.058804533476547
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41008,عيون الجواء,43.4611711451123,26.793640979998035
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41011,عقلة الصقور,42.18389411280304,25.831244484930647
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41004,البكيرية,43.267442642223976,26.446151972145547
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41010,الشماسية,44.235965710446244,26.324440867307686
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41005,البدائع,43.73896131460193,26.012161858095755
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41006,الاسياح,44.19411596528751,26.796570778782762
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41007,النبهانية,43.08124616814241,25.86463411301878
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41003,المذنب,44.19926481864793,25.833157147038733
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41000,بريدة,43.921643932903464,26.34492808551673
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41012,ضرية,42.91905836426816,24.706010474581884
4,القصيم,43.957183957099915,26.364278487136083,40.16052246093751,24.647017162630366,47.83447265625001,28.420391085674304,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/al_qassim.png,41002,الرس,43.510488338771516,25.828780295055964
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61012,طريب,43.278227244781945,18.8262092658174
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61009,ظهران الجنوب,43.51838292745236,17.6977735812593
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61010,بلقرن,41.91800746530642,19.75900691740014
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61005,سراة عبيدة,43.13902343975601,18.0760491458154
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61011,المجاردة,41.865993579176184,19.121714104804187
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61015,تنومة,42.22089826469791,18.94781809757498
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61001,خميس مشيط,42.6975358196979,18.291703604360137
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61002,بيشة,42.602690648252754,19.995273313792758
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61004,محايل,41.68044981211372,18.00469926392769
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61003,النماص,42.11433535166822,19.03914373344304
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61017,الأمواه,43.87514642512652,18.740495129997793
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61014,بارق,41.9988836819683,18.86004591072215
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61008,احد رفيدة,42.82098314283127,18.177092982976824
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61013,البرك,41.536570923666375,18.213246458034526
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61000,أبها,42.549664742783314,18.307064008976994
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61016,الحرجة,43.50889141359282,18.020403160695604
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61006,تثليث,43.54107035892252,19.525144076905562
6,عسير,42.751242220401764,18.312010011422437,41.214223,17.366667,44.440789,20.80266,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,61007,رجال المع,42.21967966192891,18.08920475088153
7,تبوك,36.511958188017736,28.42458682342848,34.571234,24.560854,39.923088,29.976269,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,71001,الوجه,36.46032229508487,26.250400062144085
7,تبوك,36.511958188017736,28.42458682342848,34.571234,24.560854,39.923088,29.976269,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,71003,تيماء,38.535876904844095,27.630984950384846
7,تبوك,36.511958188017736,28.42458682342848,34.571234,24.560854,39.923088,29.976269,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,71002,ضباء,35.70859108962764,27.34335564622256
7,تبوك,36.511958188017736,28.42458682342848,34.571234,24.560854,39.923088,29.976269,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,71005,حقل,34.9462924874948,29.285138949073385
7,تبوك,36.511958188017736,28.42458682342848,34.571234,24.560854,39.923088,29.976269,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,71000,تبوك,36.53308641826973,28.449591716298567
7,تبوك,36.511958188017736,28.42458682342848,34.571234,24.560854,39.923088,29.976269,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,71004,املج,37.261712825672056,25.1730070755383
7,تبوك,36.511958188017736,28.42458682342848,34.571234,24.560854,39.923088,29.976269,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,71006,البدع,35.007850585097515,28.410698964086606
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81004,الشملي,40.33697319222971,26.862396498652146
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81006,سميراء,42.12425968543399,26.492506484338392
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81003,الشنان,43.013260630692415,27.059496932904498
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81005,موقق,41.19453402172998,27.37549978942258
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81007,الحائط,40.46578242082372,25.98703710916808
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81002,الغزالة,41.3265875,26.835137
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81008,السليمي,41.34244654660869,26.29308308387064
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81001,بقعاء,42.38492247535399,27.900037626621263
8,حائل,41.689419447347575,27.491964102762882,39.11418,25.25439,44.367661,29.207876,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,81000,حائل,41.673729167023005,27.521521476888704
9,الحدود الشماليه,41.027417444038136,30.97156581394864,37.955253,27.831761,45.464141,32.153962,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,91000,عرعر,40.9678093410463,30.98960922384898
9,الحدود الشماليه,41.027417444038136,30.97156581394864,37.955253,27.831761,45.464141,32.153962,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,91002,طريف,38.65499453290945,31.664196214020752
9,الحدود الشماليه,41.027417444038136,30.97156581394864,37.955253,27.831761,45.464141,32.153962,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,91001,رفحاء,43.5293616629359,29.644792096538175
9,الحدود الشماليه,41.027417444038136,30.97156581394864,37.955253,27.831761,45.464141,32.153962,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,91003,العويقيلة,42.25704811586929,30.357165313035562
11,نجران,44.3440073133832,17.551953704242568,43.59569,16.95,52.001753,19.448889,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,111003,بدر الجنوب,43.7160905,17.920384
11,نجران,44.3440073133832,17.551953704242568,43.59569,16.95,52.001753,19.448889,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,111002,حبونا,44.03995496657999,17.853508774330376
11,نجران,44.3440073133832,17.551953704242568,43.59569,16.95,52.001753,19.448889,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,111006,خباش,45.76316739398078,18.043890107398482
11,نجران,44.3440073133832,17.551953704242568,43.59569,16.95,52.001753,19.448889,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,111001,شرورة,47.110595319765615,17.486947637153918
11,نجران,44.3440073133832,17.551953704242568,43.59569,16.95,52.001753,19.448889,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,111005,ثار,44.10606544834801,17.97590597058463
11,نجران,44.3440073133832,17.551953704242568,43.59569,16.95,52.001753,19.448889,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,111004,يدمه,44.22198058430397,18.581691532585744
11,نجران,44.3440073133832,17.551953704242568,43.59569,16.95,52.001753,19.448889,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,111000,نجران,44.19306708534653,17.5244436577356
12,الباحة,41.464232148061186,20.02593462771641,40.829164,19.44581,42.129716,20.82938,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,121004,العقيق,41.646822460764284,20.257462945219757
12,الباحة,41.464232148061186,20.02593462771641,40.829164,19.44581,42.129716,20.82938,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,121006,القرى,41.36807751961936,20.273898326750476
12,الباحة,41.464232148061186,20.02593462771641,40.829164,19.44581,42.129716,20.82938,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,121002,المندق,41.302872770021345,20.157605998565842
12,الباحة,41.464232148061186,20.02593462771641,40.829164,19.44581,42.129716,20.82938,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,121009,الحجرة,41.07889422235841,20.203198335521904
12,الباحة,41.464232148061186,20.02593462771641,40.829164,19.44581,42.129716,20.82938,https://suhailapp.obs.me-east-1.myhuaweicloud.com/static-files/region_asir.png,121005,قلوة,41.238302558558864,19.942758872627127
