neighborhoodId,month,year,metricsType,avaragePriceOfMeter,parcelObjectId
1010091097,6,2025,أرض سكني,252.0,1010091634041
1010091097,6,2025,فلل,309.0,1010091634041
1010091097,7,2025,أرض سكني,240.0,1010091634041
1010091097,7,2025,فلل,309.0,1010091634041
1010091097,8,2025,أرض سكني,232.0,1010091634041
1010091097,8,2025,فلل,309.0,1010091634041
1010091097,9,2025,أرض سكني,220.0,1010091634041
1010091097,9,2025,فلل,309.0,1010091634041
1010091097,10,2025,أرض سكني,211.0,1010091634041
1010091097,10,2025,فلل,309.0,1010091634041
1010091097,11,2025,أرض سكني,206.0,1010091634041
1010091097,11,2025,فلل,309.0,1010091634041
1010091097,6,2025,أرض سكني,252.0,1010091634042
1010091097,6,2025,فلل,309.0,1010091634042
1010091097,7,2025,أرض سكني,240.0,1010091634042
1010091097,7,2025,فلل,309.0,1010091634042
1010091097,8,2025,أرض سكني,232.0,1010091634042
1010091097,8,2025,فلل,309.0,1010091634042
1010091097,9,2025,أرض سكني,220.0,1010091634042
1010091097,9,2025,فلل,309.0,1010091634042
1010091097,10,2025,أرض سكني,211.0,1010091634042
1010091097,10,2025,فلل,309.0,1010091634042
1010091097,11,2025,أرض سكني,206.0,1010091634042
1010091097,11,2025,فلل,309.0,1010091634042
1010091097,6,2025,أرض سكني,252.0,1010091634043
1010091097,6,2025,فلل,309.0,1010091634043
1010091097,7,2025,أرض سكني,240.0,1010091634043
1010091097,7,2025,فلل,309.0,1010091634043
1010091097,8,2025,أرض سكني,232.0,1010091634043
1010091097,8,2025,فلل,309.0,1010091634043
1010091097,9,2025,أرض سكني,220.0,1010091634043
1010091097,9,2025,فلل,309.0,1010091634043
1010091097,10,2025,أرض سكني,211.0,1010091634043
1010091097,10,2025,فلل,309.0,1010091634043
1010091097,11,2025,أرض سكني,206.0,1010091634043
1010091097,11,2025,فلل,309.0,1010091634043
1010091097,6,2025,أرض سكني,252.0,1010091634044
1010091097,6,2025,فلل,309.0,1010091634044
1010091097,7,2025,أرض سكني,240.0,1010091634044
1010091097,7,2025,فلل,309.0,1010091634044
1010091097,8,2025,أرض سكني,232.0,1010091634044
1010091097,8,2025,فلل,309.0,1010091634044
1010091097,9,2025,أرض سكني,220.0,1010091634044
1010091097,9,2025,فلل,309.0,1010091634044
1010091097,10,2025,أرض سكني,211.0,1010091634044
1010091097,10,2025,فلل,309.0,1010091634044
1010091097,11,2025,أرض سكني,206.0,1010091634044
1010091097,11,2025,فلل,309.0,1010091634044
1010091097,6,2025,أرض سكني,252.0,1010091634045
1010091097,6,2025,فلل,309.0,1010091634045
1010091097,7,2025,أرض سكني,240.0,1010091634045
1010091097,7,2025,فلل,309.0,1010091634045
1010091097,8,2025,أرض سكني,232.0,1010091634045
1010091097,8,2025,فلل,309.0,1010091634045
1010091097,9,2025,أرض سكني,220.0,1010091634045
1010091097,9,2025,فلل,309.0,1010091634045
1010091097,10,2025,أرض سكني,211.0,1010091634045
1010091097,10,2025,فلل,309.0,1010091634045
1010091097,11,2025,أرض سكني,206.0,1010091634045
1010091097,11,2025,فلل,309.0,1010091634045
1010091097,6,2025,أرض سكني,252.0,1010091634046
1010091097,6,2025,فلل,309.0,1010091634046
1010091097,7,2025,أرض سكني,240.0,1010091634046
1010091097,7,2025,فلل,309.0,1010091634046
1010091097,8,2025,أرض سكني,232.0,1010091634046
1010091097,8,2025,فلل,309.0,1010091634046
1010091097,9,2025,أرض سكني,220.0,1010091634046
1010091097,9,2025,فلل,309.0,1010091634046
1010091097,10,2025,أرض سكني,211.0,1010091634046
1010091097,10,2025,فلل,309.0,1010091634046
1010091097,11,2025,أرض سكني,206.0,1010091634046
1010091097,11,2025,فلل,309.0,1010091634046
1010091097,6,2025,أرض سكني,252.0,1010091634047
1010091097,6,2025,فلل,309.0,1010091634047
1010091097,7,2025,أرض سكني,240.0,1010091634047
1010091097,7,2025,فلل,309.0,1010091634047
1010091097,8,2025,أرض سكني,232.0,1010091634047
1010091097,8,2025,فلل,309.0,1010091634047
1010091097,9,2025,أرض سكني,220.0,1010091634047
1010091097,9,2025,فلل,309.0,1010091634047
1010091097,10,2025,أرض سكني,211.0,1010091634047
1010091097,10,2025,فلل,309.0,1010091634047
1010091097,11,2025,أرض سكني,206.0,1010091634047
1010091097,11,2025,فلل,309.0,1010091634047
1010091097,6,2025,أرض سكني,252.0,1010091634048
1010091097,6,2025,فلل,309.0,1010091634048
1010091097,7,2025,أرض سكني,240.0,1010091634048
1010091097,7,2025,فلل,309.0,1010091634048
1010091097,8,2025,أرض سكني,232.0,1010091634048
1010091097,8,2025,فلل,309.0,1010091634048
1010091097,9,2025,أرض سكني,220.0,1010091634048
1010091097,9,2025,فلل,309.0,1010091634048
1010091097,10,2025,أرض سكني,211.0,1010091634048
1010091097,10,2025,فلل,309.0,1010091634048
1010091097,11,2025,أرض سكني,206.0,1010091634048
1010091097,11,2025,فلل,309.0,1010091634048
1010091097,6,2025,أرض سكني,252.0,1010091634049
1010091097,6,2025,فلل,309.0,1010091634049
1010091097,7,2025,أرض سكني,240.0,1010091634049
1010091097,7,2025,فلل,309.0,1010091634049
1010091097,8,2025,أرض سكني,232.0,1010091634049
1010091097,8,2025,فلل,309.0,1010091634049
1010091097,9,2025,أرض سكني,220.0,1010091634049
1010091097,9,2025,فلل,309.0,1010091634049
1010091097,10,2025,أرض سكني,211.0,1010091634049
1010091097,10,2025,فلل,309.0,1010091634049
1010091097,11,2025,أرض سكني,206.0,1010091634049
1010091097,11,2025,فلل,309.0,1010091634049
1010091097,6,2025,أرض سكني,252.0,1010091634057
1010091097,6,2025,فلل,309.0,1010091634057
1010091097,7,2025,أرض سكني,240.0,1010091634057
1010091097,7,2025,فلل,309.0,1010091634057
1010091097,8,2025,أرض سكني,232.0,1010091634057
1010091097,8,2025,فلل,309.0,1010091634057
1010091097,9,2025,أرض سكني,220.0,1010091634057
1010091097,9,2025,فلل,309.0,1010091634057
1010091097,10,2025,أرض سكني,211.0,1010091634057
1010091097,10,2025,فلل,309.0,1010091634057
1010091097,11,2025,أرض سكني,206.0,1010091634057
1010091097,11,2025,فلل,309.0,1010091634057
1010091097,6,2025,أرض سكني,252.0,1010091634070
1010091097,6,2025,فلل,309.0,1010091634070
1010091097,7,2025,أرض سكني,240.0,1010091634070
1010091097,7,2025,فلل,309.0,1010091634070
1010091097,8,2025,أرض سكني,232.0,1010091634070
1010091097,8,2025,فلل,309.0,1010091634070
1010091097,9,2025,أرض سكني,220.0,1010091634070
1010091097,9,2025,فلل,309.0,1010091634070
1010091097,10,2025,أرض سكني,211.0,1010091634070
1010091097,10,2025,فلل,309.0,1010091634070
1010091097,11,2025,أرض سكني,206.0,1010091634070
1010091097,11,2025,فلل,309.0,1010091634070
1010091097,6,2025,أرض سكني,252.0,1010091634687
1010091097,6,2025,فلل,309.0,1010091634687
1010091097,7,2025,أرض سكني,240.0,1010091634687
1010091097,7,2025,فلل,309.0,1010091634687
1010091097,8,2025,أرض سكني,232.0,1010091634687
1010091097,8,2025,فلل,309.0,1010091634687
1010091097,9,2025,أرض سكني,220.0,1010091634687
1010091097,9,2025,فلل,309.0,1010091634687
1010091097,10,2025,أرض سكني,211.0,1010091634687
1010091097,10,2025,فلل,309.0,1010091634687
1010091097,11,2025,أرض سكني,206.0,1010091634687
1010091097,11,2025,فلل,309.0,1010091634687
1010091097,6,2025,أرض سكني,252.0,1010091634822
1010091097,6,2025,فلل,309.0,1010091634822
1010091097,7,2025,أرض سكني,240.0,1010091634822
1010091097,7,2025,فلل,309.0,1010091634822
1010091097,8,2025,أرض سكني,232.0,1010091634822
1010091097,8,2025,فلل,309.0,1010091634822
1010091097,9,2025,أرض سكني,220.0,1010091634822
1010091097,9,2025,فلل,309.0,1010091634822
1010091097,10,2025,أرض سكني,211.0,1010091634822
1010091097,10,2025,فلل,309.0,1010091634822
1010091097,11,2025,أرض سكني,206.0,1010091634822
1010091097,11,2025,فلل,309.0,1010091634822
1010091097,6,2025,أرض سكني,252.0,1010091635529
1010091097,6,2025,فلل,309.0,1010091635529
1010091097,7,2025,أرض سكني,240.0,1010091635529
1010091097,7,2025,فلل,309.0,1010091635529
1010091097,8,2025,أرض سكني,232.0,1010091635529
1010091097,8,2025,فلل,309.0,1010091635529
1010091097,9,2025,أرض سكني,220.0,1010091635529
1010091097,9,2025,فلل,309.0,1010091635529
1010091097,10,2025,أرض سكني,211.0,1010091635529
1010091097,10,2025,فلل,309.0,1010091635529
1010091097,11,2025,أرض سكني,206.0,1010091635529
1010091097,11,2025,فلل,309.0,1010091635529
1010091097,6,2025,أرض سكني,252.0,1010091635530
1010091097,6,2025,فلل,309.0,1010091635530
1010091097,7,2025,أرض سكني,240.0,1010091635530
1010091097,7,2025,فلل,309.0,1010091635530
1010091097,8,2025,أرض سكني,232.0,1010091635530
1010091097,8,2025,فلل,309.0,1010091635530
1010091097,9,2025,أرض سكني,220.0,1010091635530
1010091097,9,2025,فلل,309.0,1010091635530
1010091097,10,2025,أرض سكني,211.0,1010091635530
1010091097,10,2025,فلل,309.0,1010091635530
1010091097,11,2025,أرض سكني,206.0,1010091635530
1010091097,11,2025,فلل,309.0,1010091635530
1010091097,6,2025,أرض سكني,252.0,1010091635531
1010091097,6,2025,فلل,309.0,1010091635531
1010091097,7,2025,أرض سكني,240.0,1010091635531
1010091097,7,2025,فلل,309.0,1010091635531
1010091097,8,2025,أرض سكني,232.0,1010091635531
1010091097,8,2025,فلل,309.0,1010091635531
1010091097,9,2025,أرض سكني,220.0,1010091635531
1010091097,9,2025,فلل,309.0,1010091635531
1010091097,10,2025,أرض سكني,211.0,1010091635531
1010091097,10,2025,فلل,309.0,1010091635531
1010091097,11,2025,أرض سكني,206.0,1010091635531
1010091097,11,2025,فلل,309.0,1010091635531
1010091097,6,2025,أرض سكني,252.0,1010091635533
1010091097,6,2025,فلل,309.0,1010091635533
1010091097,7,2025,أرض سكني,240.0,1010091635533
1010091097,7,2025,فلل,309.0,1010091635533
1010091097,8,2025,أرض سكني,232.0,1010091635533
1010091097,8,2025,فلل,309.0,1010091635533
1010091097,9,2025,أرض سكني,220.0,1010091635533
1010091097,9,2025,فلل,309.0,1010091635533
1010091097,10,2025,أرض سكني,211.0,1010091635533
1010091097,10,2025,فلل,309.0,1010091635533
1010091097,11,2025,أرض سكني,206.0,1010091635533
1010091097,11,2025,فلل,309.0,1010091635533
1010091097,6,2025,أرض سكني,252.0,1010091635982
1010091097,6,2025,فلل,309.0,1010091635982
1010091097,7,2025,أرض سكني,240.0,1010091635982
1010091097,7,2025,فلل,309.0,1010091635982
1010091097,8,2025,أرض سكني,232.0,1010091635982
1010091097,8,2025,فلل,309.0,1010091635982
1010091097,9,2025,أرض سكني,220.0,1010091635982
1010091097,9,2025,فلل,309.0,1010091635982
1010091097,10,2025,أرض سكني,211.0,1010091635982
1010091097,10,2025,فلل,309.0,1010091635982
1010091097,11,2025,أرض سكني,206.0,1010091635982
1010091097,11,2025,فلل,309.0,1010091635982
1010091097,6,2025,أرض سكني,252.0,1010091635983
1010091097,6,2025,فلل,309.0,1010091635983
1010091097,7,2025,أرض سكني,240.0,1010091635983
1010091097,7,2025,فلل,309.0,1010091635983
1010091097,8,2025,أرض سكني,232.0,1010091635983
1010091097,8,2025,فلل,309.0,1010091635983
1010091097,9,2025,أرض سكني,220.0,1010091635983
1010091097,9,2025,فلل,309.0,1010091635983
1010091097,10,2025,أرض سكني,211.0,1010091635983
1010091097,10,2025,فلل,309.0,1010091635983
1010091097,11,2025,أرض سكني,206.0,1010091635983
1010091097,11,2025,فلل,309.0,1010091635983
1010091097,6,2025,أرض سكني,252.0,1010091635984
1010091097,6,2025,فلل,309.0,1010091635984
1010091097,7,2025,أرض سكني,240.0,1010091635984
1010091097,7,2025,فلل,309.0,1010091635984
1010091097,8,2025,أرض سكني,232.0,1010091635984
1010091097,8,2025,فلل,309.0,1010091635984
1010091097,9,2025,أرض سكني,220.0,1010091635984
1010091097,9,2025,فلل,309.0,1010091635984
1010091097,10,2025,أرض سكني,211.0,1010091635984
1010091097,10,2025,فلل,309.0,1010091635984
1010091097,11,2025,أرض سكني,206.0,1010091635984
1010091097,11,2025,فلل,309.0,1010091635984
1010091097,6,2025,أرض سكني,252.0,1010091635986
1010091097,6,2025,فلل,309.0,1010091635986
1010091097,7,2025,أرض سكني,240.0,1010091635986
1010091097,7,2025,فلل,309.0,1010091635986
1010091097,8,2025,أرض سكني,232.0,1010091635986
1010091097,8,2025,فلل,309.0,1010091635986
1010091097,9,2025,أرض سكني,220.0,1010091635986
1010091097,9,2025,فلل,309.0,1010091635986
1010091097,10,2025,أرض سكني,211.0,1010091635986
1010091097,10,2025,فلل,309.0,1010091635986
1010091097,11,2025,أرض سكني,206.0,1010091635986
1010091097,11,2025,فلل,309.0,1010091635986
1010091097,6,2025,أرض سكني,252.0,1010091635987
1010091097,6,2025,فلل,309.0,1010091635987
1010091097,7,2025,أرض سكني,240.0,1010091635987
1010091097,7,2025,فلل,309.0,1010091635987
1010091097,8,2025,أرض سكني,232.0,1010091635987
1010091097,8,2025,فلل,309.0,1010091635987
1010091097,9,2025,أرض سكني,220.0,1010091635987
1010091097,9,2025,فلل,309.0,1010091635987
1010091097,10,2025,أرض سكني,211.0,1010091635987
1010091097,10,2025,فلل,309.0,1010091635987
1010091097,11,2025,أرض سكني,206.0,1010091635987
1010091097,11,2025,فلل,309.0,1010091635987
1010091097,6,2025,أرض سكني,252.0,1010091636186
1010091097,6,2025,فلل,309.0,1010091636186
1010091097,7,2025,أرض سكني,240.0,1010091636186
1010091097,7,2025,فلل,309.0,1010091636186
1010091097,8,2025,أرض سكني,232.0,1010091636186
1010091097,8,2025,فلل,309.0,1010091636186
1010091097,9,2025,أرض سكني,220.0,1010091636186
1010091097,9,2025,فلل,309.0,1010091636186
1010091097,10,2025,أرض سكني,211.0,1010091636186
1010091097,10,2025,فلل,309.0,1010091636186
1010091097,11,2025,أرض سكني,206.0,1010091636186
1010091097,11,2025,فلل,309.0,1010091636186
1010091097,6,2025,أرض سكني,252.0,1010091636187
1010091097,6,2025,فلل,309.0,1010091636187
1010091097,7,2025,أرض سكني,240.0,1010091636187
1010091097,7,2025,فلل,309.0,1010091636187
1010091097,8,2025,أرض سكني,232.0,1010091636187
1010091097,8,2025,فلل,309.0,1010091636187
1010091097,9,2025,أرض سكني,220.0,1010091636187
1010091097,9,2025,فلل,309.0,1010091636187
1010091097,10,2025,أرض سكني,211.0,1010091636187
1010091097,10,2025,فلل,309.0,1010091636187
1010091097,11,2025,أرض سكني,206.0,1010091636187
1010091097,11,2025,فلل,309.0,1010091636187
1010091097,6,2025,أرض سكني,252.0,1010091636188
1010091097,6,2025,فلل,309.0,1010091636188
1010091097,7,2025,أرض سكني,240.0,1010091636188
1010091097,7,2025,فلل,309.0,1010091636188
1010091097,8,2025,أرض سكني,232.0,1010091636188
1010091097,8,2025,فلل,309.0,1010091636188
1010091097,9,2025,أرض سكني,220.0,1010091636188
1010091097,9,2025,فلل,309.0,1010091636188
1010091097,10,2025,أرض سكني,211.0,1010091636188
1010091097,10,2025,فلل,309.0,1010091636188
1010091097,11,2025,أرض سكني,206.0,1010091636188
1010091097,11,2025,فلل,309.0,1010091636188
1010091097,6,2025,أرض سكني,252.0,1010091636189
1010091097,6,2025,فلل,309.0,1010091636189
1010091097,7,2025,أرض سكني,240.0,1010091636189
1010091097,7,2025,فلل,309.0,1010091636189
1010091097,8,2025,أرض سكني,232.0,1010091636189
1010091097,8,2025,فلل,309.0,1010091636189
1010091097,9,2025,أرض سكني,220.0,1010091636189
1010091097,9,2025,فلل,309.0,1010091636189
1010091097,10,2025,أرض سكني,211.0,1010091636189
1010091097,10,2025,فلل,309.0,1010091636189
1010091097,11,2025,أرض سكني,206.0,1010091636189
1010091097,11,2025,فلل,309.0,1010091636189
1010091097,6,2025,أرض سكني,252.0,1010091636190
1010091097,6,2025,فلل,309.0,1010091636190
1010091097,7,2025,أرض سكني,240.0,1010091636190
1010091097,7,2025,فلل,309.0,1010091636190
1010091097,8,2025,أرض سكني,232.0,1010091636190
1010091097,8,2025,فلل,309.0,1010091636190
1010091097,9,2025,أرض سكني,220.0,1010091636190
1010091097,9,2025,فلل,309.0,1010091636190
1010091097,10,2025,أرض سكني,211.0,1010091636190
1010091097,10,2025,فلل,309.0,1010091636190
1010091097,11,2025,أرض سكني,206.0,1010091636190
1010091097,11,2025,فلل,309.0,1010091636190
1010091097,6,2025,أرض سكني,252.0,1010091636191
1010091097,6,2025,فلل,309.0,1010091636191
1010091097,7,2025,أرض سكني,240.0,1010091636191
1010091097,7,2025,فلل,309.0,1010091636191
1010091097,8,2025,أرض سكني,232.0,1010091636191
1010091097,8,2025,فلل,309.0,1010091636191
1010091097,9,2025,أرض سكني,220.0,1010091636191
1010091097,9,2025,فلل,309.0,1010091636191
1010091097,10,2025,أرض سكني,211.0,1010091636191
1010091097,10,2025,فلل,309.0,1010091636191
1010091097,11,2025,أرض سكني,206.0,1010091636191
1010091097,11,2025,فلل,309.0,1010091636191
1010091097,6,2025,أرض سكني,252.0,1010091636192
1010091097,6,2025,فلل,309.0,1010091636192
1010091097,7,2025,أرض سكني,240.0,1010091636192
1010091097,7,2025,فلل,309.0,1010091636192
1010091097,8,2025,أرض سكني,232.0,1010091636192
1010091097,8,2025,فلل,309.0,1010091636192
1010091097,9,2025,أرض سكني,220.0,1010091636192
1010091097,9,2025,فلل,309.0,1010091636192
1010091097,10,2025,أرض سكني,211.0,1010091636192
1010091097,10,2025,فلل,309.0,1010091636192
1010091097,11,2025,أرض سكني,206.0,1010091636192
1010091097,11,2025,فلل,309.0,1010091636192
1010091097,6,2025,أرض سكني,252.0,1010091636193
1010091097,6,2025,فلل,309.0,1010091636193
1010091097,7,2025,أرض سكني,240.0,1010091636193
1010091097,7,2025,فلل,309.0,1010091636193
1010091097,8,2025,أرض سكني,232.0,1010091636193
1010091097,8,2025,فلل,309.0,1010091636193
1010091097,9,2025,أرض سكني,220.0,1010091636193
1010091097,9,2025,فلل,309.0,1010091636193
1010091097,10,2025,أرض سكني,211.0,1010091636193
1010091097,10,2025,فلل,309.0,1010091636193
1010091097,11,2025,أرض سكني,206.0,1010091636193
1010091097,11,2025,فلل,309.0,1010091636193
1010091097,6,2025,أرض سكني,252.0,1010091636194
1010091097,6,2025,فلل,309.0,1010091636194
1010091097,7,2025,أرض سكني,240.0,1010091636194
1010091097,7,2025,فلل,309.0,1010091636194
1010091097,8,2025,أرض سكني,232.0,1010091636194
1010091097,8,2025,فلل,309.0,1010091636194
1010091097,9,2025,أرض سكني,220.0,1010091636194
1010091097,9,2025,فلل,309.0,1010091636194
1010091097,10,2025,أرض سكني,211.0,1010091636194
1010091097,10,2025,فلل,309.0,1010091636194
1010091097,11,2025,أرض سكني,206.0,1010091636194
1010091097,11,2025,فلل,309.0,1010091636194
1010091097,6,2025,أرض سكني,252.0,1010091636195
1010091097,6,2025,فلل,309.0,1010091636195
1010091097,7,2025,أرض سكني,240.0,1010091636195
1010091097,7,2025,فلل,309.0,1010091636195
1010091097,8,2025,أرض سكني,232.0,1010091636195
1010091097,8,2025,فلل,309.0,1010091636195
1010091097,9,2025,أرض سكني,220.0,1010091636195
1010091097,9,2025,فلل,309.0,1010091636195
1010091097,10,2025,أرض سكني,211.0,1010091636195
1010091097,10,2025,فلل,309.0,1010091636195
1010091097,11,2025,أرض سكني,206.0,1010091636195
1010091097,11,2025,فلل,309.0,1010091636195
1010091097,6,2025,أرض سكني,252.0,1010091636196
1010091097,6,2025,فلل,309.0,1010091636196
1010091097,7,2025,أرض سكني,240.0,1010091636196
1010091097,7,2025,فلل,309.0,1010091636196
1010091097,8,2025,أرض سكني,232.0,1010091636196
1010091097,8,2025,فلل,309.0,1010091636196
1010091097,9,2025,أرض سكني,220.0,1010091636196
1010091097,9,2025,فلل,309.0,1010091636196
1010091097,10,2025,أرض سكني,211.0,1010091636196
1010091097,10,2025,فلل,309.0,1010091636196
1010091097,11,2025,أرض سكني,206.0,1010091636196
1010091097,11,2025,فلل,309.0,1010091636196
1010091097,6,2025,أرض سكني,252.0,1010091636197
1010091097,6,2025,فلل,309.0,1010091636197
1010091097,7,2025,أرض سكني,240.0,1010091636197
1010091097,7,2025,فلل,309.0,1010091636197
1010091097,8,2025,أرض سكني,232.0,1010091636197
1010091097,8,2025,فلل,309.0,1010091636197
1010091097,9,2025,أرض سكني,220.0,1010091636197
1010091097,9,2025,فلل,309.0,1010091636197
1010091097,10,2025,أرض سكني,211.0,1010091636197
1010091097,10,2025,فلل,309.0,1010091636197
1010091097,11,2025,أرض سكني,206.0,1010091636197
1010091097,11,2025,فلل,309.0,1010091636197
1010091097,6,2025,أرض سكني,252.0,1010091636198
1010091097,6,2025,فلل,309.0,1010091636198
1010091097,7,2025,أرض سكني,240.0,1010091636198
1010091097,7,2025,فلل,309.0,1010091636198
1010091097,8,2025,أرض سكني,232.0,1010091636198
1010091097,8,2025,فلل,309.0,1010091636198
1010091097,9,2025,أرض سكني,220.0,1010091636198
1010091097,9,2025,فلل,309.0,1010091636198
1010091097,10,2025,أرض سكني,211.0,1010091636198
1010091097,10,2025,فلل,309.0,1010091636198
1010091097,11,2025,أرض سكني,206.0,1010091636198
1010091097,11,2025,فلل,309.0,1010091636198
1010091097,6,2025,أرض سكني,252.0,1010091636200
1010091097,6,2025,فلل,309.0,1010091636200
1010091097,7,2025,أرض سكني,240.0,1010091636200
1010091097,7,2025,فلل,309.0,1010091636200
1010091097,8,2025,أرض سكني,232.0,1010091636200
1010091097,8,2025,فلل,309.0,1010091636200
1010091097,9,2025,أرض سكني,220.0,1010091636200
1010091097,9,2025,فلل,309.0,1010091636200
1010091097,10,2025,أرض سكني,211.0,1010091636200
1010091097,10,2025,فلل,309.0,1010091636200
1010091097,11,2025,أرض سكني,206.0,1010091636200
1010091097,11,2025,فلل,309.0,1010091636200
1010091097,6,2025,أرض سكني,252.0,1010091636199
1010091097,6,2025,فلل,309.0,1010091636199
1010091097,7,2025,أرض سكني,240.0,1010091636199
1010091097,7,2025,فلل,309.0,1010091636199
1010091097,8,2025,أرض سكني,232.0,1010091636199
1010091097,8,2025,فلل,309.0,1010091636199
