URL,sku,Categories,name,description,short_description,price,special_price,qty,is_in_stock,brand,capacity,reserve_capacity,country_of_ manufacture,length_mm,width_mm,height_mm,cca,offer,warranty,image,thumbnail,small_image
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-n170l-%28170ah%29-smf,Dbs_129497901,Batteries,GAZELLE GOLD BATTERY N170L (170AH) SMF,Description SKU: 1200061720 Brand Gazelle Gold Battery Capacity 170AH Reserve capacity 170AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY N170L (170AH) SMF,655.00,594.0,500,1,Gazelle Gold Battery,170AH,170AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-ns40l-%2832ah%29-smf,Dbs_133308974,Batteries,GAZELLE GOLD BATTERY NS40L (32AH) SMF,Description SKU: 1200060679 Brand Gazelle Gold Battery Capacity 32AH Reserve capacity 32AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY NS40L (32AH) SMF,185.00,165.0,500,1,Gazelle Gold Battery,32AH,32AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-nx120-7l-%2895d31l%29-%2880ah%29-smf,Dbs_137532857,Batteries,GAZELLE GOLD BATTERY NX120-7L (95D31L) (80AH) SMF,Description SKU: 1200061719 Brand Gazelle Gold Battery Capacity 80AH Reserve capacity 80AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY NX120-7L (95D31L) (80AH) SMF,357.00,326.0,500,1,Gazelle Gold Battery,80AH,80AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-nx120-7r-%2880ah%29-smf,Dbs_143057252,Batteries,GAZELLE GOLD BATTERY NX120-7R (80AH) SMF,Description SKU: 1200060686 Brand Gazelle Gold Battery Capacity 80AH Reserve capacity 80AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY NX120-7R (80AH) SMF,357.00,326.0,500,1,Gazelle Gold Battery,80AH,80AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din60-%2860ah-%29-smf,Dbs_148047978,Batteries,GAZELLE GOLD BATTERY DIN60 (60AH ) SMF,Description SKU: 1200061667 Brand Gazelle Gold Battery Capacity 60AH Reserve capacity 60AH Origin China Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY DIN60 (60AH ) SMF,280.00,249.0,500,1,Gazelle Gold Battery,60AH,60AH,China,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din70-%2890ah-%29-smf,Dbs_153029724,Batteries,GAZELLE GOLD BATTERY DIN70 (90AH ) SMF,Description SKU: 1200061668 Brand Gazelle Gold Battery Capacity 90AH Reserve capacity 90AH Origin China Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY DIN70 (90AH ) SMF,289.00,264.0,500,1,Gazelle Gold Battery,90AH,90AH,China,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din44-smf-1200058712,Dbs_159228273,Batteries,GAZELLE GOLD BATTERY DIN44 SMF,Description SKU: 1200058712 Brand Gazelle Gold Battery Capacity 44AH Reserve capacity 44AH Origin China Length (mm) 207 Width (mm) 175 Height (mm) 190 CCA -,GAZELLE GOLD BATTERY DIN44 SMF,204.00,182.0,500,1,Gazelle Gold Battery,44AH,44AH,China,207,175,190,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din66-smf-1200058715,Dbs_163784942,Batteries,GAZELLE GOLD BATTERY DIN66 SMF,Description SKU: 1200058715 Brand Gazelle Gold Battery Capacity 66AH Reserve capacity 66AH Origin China Length (mm) 275 Width (mm) 175 Height (mm) 175 CCA -,GAZELLE GOLD BATTERY DIN66 SMF,275.00,251.0,500,1,Gazelle Gold Battery,66AH,66AH,China,275,175,175,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din80-smf-1200058716,Dbs_169247848,Batteries,GAZELLE GOLD BATTERY DIN80 SMF,Description SKU: 1200058716 Brand Gazelle Gold Battery Capacity 80AH Reserve capacity 80AH Origin China Length (mm) 313 Width (mm) 175 Height (mm) 190 CCA -,GAZELLE GOLD BATTERY DIN80 SMF,330.00,301.0,500,1,Gazelle Gold Battery,80AH,80AH,China,313,175,190,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-n100r-smf-1200058717,Dbs_173809389,Batteries,GAZELLE GOLD BATTERY N100R SMF,Description SKU: 1200058717 Brand Gazelle Gold Battery Capacity 100AH Reserve capacity 100AH Origin China Length (mm) 406 Width (mm) 171 Height (mm) 227 CCA -,GAZELLE GOLD BATTERY N100R SMF,381.00,347.0,500,1,Gazelle Gold Battery,100AH,100AH,China,406,171,227,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-n120r-smf-1200058718,Dbs_178791277,Batteries,GAZELLE GOLD BATTERY N120R SMF,Description SKU: 1200058718 Brand Gazelle Gold Battery Capacity 120AH Reserve capacity 120AH Origin China Length (mm) 508 Width (mm) 179 Height (mm) 236 CCA -,GAZELLE GOLD BATTERY N120R SMF,459.00,417.0,500,1,Gazelle Gold Battery,120AH,120AH,China,508,179,236,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-n100r-smf-1200058717,Dbs_182509585,Batteries,GAZELLE GOLD BATTERY N100R SMF,Description SKU: 1200058717 Brand Gazelle Gold Battery Capacity 100AH Reserve capacity 100AH Origin China Length (mm) 406 Width (mm) 171 Height (mm) 227 CCA -,GAZELLE GOLD BATTERY N100R SMF,381.00,347.0,500,1,Gazelle Gold Battery,100AH,100AH,China,406,171,227,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din80-smf-1200058716,Dbs_189573365,Batteries,GAZELLE GOLD BATTERY DIN80 SMF,Description SKU: 1200058716 Brand Gazelle Gold Battery Capacity 80AH Reserve capacity 80AH Origin China Length (mm) 313 Width (mm) 175 Height (mm) 190 CCA -,GAZELLE GOLD BATTERY DIN80 SMF,330.00,301.0,500,1,Gazelle Gold Battery,80AH,80AH,China,313,175,190,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din55-smf-1200058714,Dbs_193671933,Batteries,GAZELLE GOLD BATTERY DIN55 SMF,Description SKU: 1200058714 Brand Gazelle Gold Battery Capacity 55AH Reserve capacity 55AH Origin China Length (mm) 240 Width (mm) 175 Height (mm) 190 CCA -,GAZELLE GOLD BATTERY DIN55 SMF,253.00,225.0,500,1,Gazelle Gold Battery,55AH,55AH,China,240,175,190,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din44-smf-1200058712,Dbs_198643178,Batteries,GAZELLE GOLD BATTERY DIN44 SMF,Description SKU: 1200058712 Brand Gazelle Gold Battery Capacity 44AH Reserve capacity 44AH Origin China Length (mm) 207 Width (mm) 175 Height (mm) 190 CCA -,GAZELLE GOLD BATTERY DIN44 SMF,204.00,182.0,500,1,Gazelle Gold Battery,44AH,44AH,China,207,175,190,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din70-%2890ah-%29-smf,Dbs_202953678,Batteries,GAZELLE GOLD BATTERY DIN70 (90AH ) SMF,Description SKU: 1200061668 Brand Gazelle Gold Battery Capacity 90AH Reserve capacity 90AH Origin China Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY DIN70 (90AH ) SMF,289.00,264.0,500,1,Gazelle Gold Battery,90AH,90AH,China,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-din60-%2860ah-%29-smf,Dbs_208867501,Batteries,GAZELLE GOLD BATTERY DIN60 (60AH ) SMF,Description SKU: 1200061667 Brand Gazelle Gold Battery Capacity 60AH Reserve capacity 60AH Origin China Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY DIN60 (60AH ) SMF,280.00,249.0,500,1,Gazelle Gold Battery,60AH,60AH,China,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-nx120-7r-%2880ah%29-smf,Dbs_215524547,Batteries,GAZELLE GOLD BATTERY NX120-7R (80AH) SMF,Description SKU: 1200060686 Brand Gazelle Gold Battery Capacity 80AH Reserve capacity 80AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY NX120-7R (80AH) SMF,357.00,326.0,500,1,Gazelle Gold Battery,80AH,80AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-nx120-7l-%2895d31l%29-%2880ah%29-smf,Dbs_220176277,Batteries,GAZELLE GOLD BATTERY NX120-7L (95D31L) (80AH) SMF,Description SKU: 1200061719 Brand Gazelle Gold Battery Capacity 80AH Reserve capacity 80AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY NX120-7L (95D31L) (80AH) SMF,357.00,326.0,500,1,Gazelle Gold Battery,80AH,80AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-ns40l-%2832ah%29-smf,Dbs_226126488,Batteries,GAZELLE GOLD BATTERY NS40L (32AH) SMF,Description SKU: 1200060679 Brand Gazelle Gold Battery Capacity 32AH Reserve capacity 32AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY NS40L (32AH) SMF,185.00,165.0,500,1,Gazelle Gold Battery,32AH,32AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-n170l-%28170ah%29-smf,Dbs_229590398,Batteries,GAZELLE GOLD BATTERY N170L (170AH) SMF,Description SKU: 1200061720 Brand Gazelle Gold Battery Capacity 170AH Reserve capacity 170AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY N170L (170AH) SMF,655.00,594.0,500,1,Gazelle Gold Battery,170AH,170AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-m27-%28105ah%29-smf,Dbs_232821143,Batteries,GAZELLE GOLD BATTERY M27 (105AH) SMF,Description SKU: 1200061725 Brand Gazelle Gold Battery Capacity 105AH Reserve capacity 105AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY M27 (105AH) SMF,476.00,433.0,500,1,Gazelle Gold Battery,105AH,105AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-nx120-7-smf,Dbs_237609908,Batteries,GAZELLE GOLD BATTERY NX120-7 SMF,Description SKU: 1200059048 Brand Gazelle Gold Battery Capacity 80AH Reserve capacity 80AH Origin China Length (mm) 300 Width (mm) 173 Height (mm) 222 CCA -,GAZELLE GOLD BATTERY NX120-7 SMF,339.00,309.0,500,1,Gazelle Gold Battery,80AH,80AH,China,300,173,222,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-105d31l-smf-1200060810,Dbs_244345836,Batteries,GAZELLE GOLD BATTERY 105D31L SMF,Description SKU: 1200060810 Brand Gazelle Gold Battery Capacity 90AH Reserve capacity 90AH Origin Malaysia Length (mm) 300 Width (mm) 173 Height (mm) 222 CCA -,GAZELLE GOLD BATTERY 105D31L SMF,372.00,339.0,500,1,Gazelle Gold Battery,90AH,90AH,Malaysia,300,173,222,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-105d31r-smf-1200060814,Dbs_249425808,Batteries,GAZELLE GOLD BATTERY 105D31R SMF,Description SKU: 1200060814 Brand Gazelle Gold Battery Capacity 90AH Reserve capacity 90AH Origin Malaysia Length (mm) 300 Width (mm) 173 Height (mm) 222 CCA -,GAZELLE GOLD BATTERY 105D31R SMF,372.00,339.0,500,1,Gazelle Gold Battery,90AH,90AH,Malaysia,300,173,222,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-115d31l-smf-1200060687,Dbs_253792254,Batteries,GAZELLE GOLD BATTERY 115D31L SMF,Description SKU: 1200060687 Brand Gazelle Gold Battery Capacity 95AH Reserve capacity 95AH Origin Malaysia Length (mm) 300 Width (mm) 173 Height (mm) 222 CCA -,GAZELLE GOLD BATTERY 115D31L SMF,395.00,359.0,500,1,Gazelle Gold Battery,95AH,95AH,Malaysia,300,173,222,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-115d31r-smf-1200060688,Dbs_259399464,Batteries,GAZELLE GOLD BATTERY 115D31R SMF,Description SKU: 1200060688 Brand Gazelle Gold Battery Capacity 95AH Reserve capacity 95AH Origin Malaysia Length (mm) 300 Width (mm) 173 Height (mm) 222 CCA -,GAZELLE GOLD BATTERY 115D31R SMF,395.00,359.0,500,1,Gazelle Gold Battery,95AH,95AH,Malaysia,300,173,222,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-55d23l-smf-1200060805,Dbs_265422567,Batteries,GAZELLE GOLD BATTERY 55D23L SMF,Description SKU: 1200060805 Brand Gazelle Gold Battery Capacity 60AH Reserve capacity 60AH Origin Malaysia Length (mm) 230 Width (mm) 172 Height (mm) 223 CCA -,GAZELLE GOLD BATTERY 55D23L SMF,284.00,253.0,500,1,Gazelle Gold Battery,60AH,60AH,Malaysia,230,172,223,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-55d23r-smf-1200060808,Dbs_271803672,Batteries,GAZELLE GOLD BATTERY 55D23R SMF,Description SKU: 1200060808 Brand Gazelle Gold Battery Capacity 60AH Reserve capacity 60AH Origin Malaysia Length (mm) - Width (mm) - Height (mm) - CCA -,GAZELLE GOLD BATTERY 55D23R SMF,284.00,253.0,500,1,Gazelle Gold Battery,60AH,60AH,Malaysia,-,-,-,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/gazelle-gold-battery-80d26l-nx110-5l-smf-1200060812,Dbs_277522236,Batteries,GAZELLE GOLD BATTERY 80D26L/NX110-5L SMF,Description SKU: 1200060812 Brand Gazelle Gold Battery Capacity 70AH Reserve capacity 70AH Origin Malaysia Length (mm) 260 Width (mm) 174 Height (mm) 225 CCA -,GAZELLE GOLD BATTERY 80D26L/NX110-5L SMF,286.00,260.0,500,1,Gazelle Gold Battery,70AH,70AH,Malaysia,260,174,225,-,Save 11%,N/A,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png,https://www.myzdegree.com/pro-images/YSHJY3m1YvKvPX2do7NnlmPYNNFYLb9uILhdsmYb.png
https://www.myzdegree.com/shop/battery/EXIDEEA530,Dbs_279931932,Batteries,EA530,Description SKU: EXIDEEA530 Brand Exide Capacity - Reserve capacity - Origin India Length (mm) 207 Width (mm) 175 Height (mm) 190 CCA 540,EA530,607.60,557.2,500,1,Exide,-,-,India,207,175,190,540,Save 6%,N/A,https://www.myzdegree.com/pro-images/vYSX5v6FyfAgnAWKRqTFNXBf28kgpDQXQdaaqI1b.png,https://www.myzdegree.com/pro-images/vYSX5v6FyfAgnAWKRqTFNXBf28kgpDQXQdaaqI1b.png,https://www.myzdegree.com/pro-images/vYSX5v6FyfAgnAWKRqTFNXBf28kgpDQXQdaaqI1b.png
https://www.myzdegree.com/shop/battery/1200049803,Dbs_285139640,Batteries,ZEETEX BATTERY 65-72 (75AH) SMF,Description SKU: 1200049803 Brand Zeetex Battery Capacity 75AH Reserve capacity 128 Origin Malaysia Length (mm) 293 Width (mm) 186 Height (mm) 190 CCA 650,ZEETEX BATTERY 65-72 (75AH) SMF,385.00,350.0,500,1,Zeetex Battery,75AH,128,Malaysia,293,186,190,650,Save 12%,N/A,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg,https://www.myzdegree.com/pro-images/D7zDLYlV8L89etMKaItX6jafOhEWOB2mRvW6eRk8.jpg
https://www.myzdegree.com/shop/battery/bosch-s5-12v-100ah-830a-battery,Dbs_289284291,Batteries,BOSCH S5 013-12V-100AH,Description SKU: 0092S50130 Brand Bosch Capacity 100AH Reserve capacity - Origin Length (mm) 353 Width (mm) 175 Height (mm) 190 CCA -,BOSCH S5 013-12V-100AH,854.35,712.6,500,1,Bosch,100AH,-,,353,175,190,-,Save 13%,N/A,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg,https://www.myzdegree.com/pro-images/hR6GE3Sw3pClsEO6iajJyjj1Hjf6VEd7NjKNRDEd.jpg
